1407047482,1407048355,compute-1-14,3X^2+2X-3,rand
1407047473,1407048490,compute-1-15,3X^2+2X-3,rand
1407048490,1407078408,compute-1-15,X^3+X^2+X+5,rand
1407047462,1407066462,compute-1-16,3X^2+2X-3,rand
1407047452,1407050032,compute-1-18,3X^2+2X-3,rand
1407047442,1407060824,compute-1-19,3X^2+2X-3,rand
1407060824,1407119126,compute-1-19,X^3+X^2+X+5,rand
1407047432,1407048245,compute-1-20,3X^2+2X-3,rand
1407048245,1407052838,compute-1-20,X^3+X^2+X+5,rand
1407047422,1407047561,compute-1-22,3X^2+2X-3,rand
1407047561,1407054807,compute-1-22,X^3+X^2+X+5,rand
1407047412,1407058798,compute-1-23,3X^2+2X-3,rand
1407047402,1407061688,compute-1-24,3X^2+2X-3,rand
1407061688,1407095162,compute-1-24,X^3+X^2+X+5,rand
